account_id,customer_id,account_type,account_open_date,branch_id,current_balance,account_status
ACC003031,CUST00189,Salary,2025-06-15,BR0010,218470.56,Active
ACC003032,CUST04228,Current,2022-01-08,BR0002,89042.78,Active
ACC003033,CUST00360,Current,2026-07-04,BR0036,111192.13,Active
ACC003034,CUST01491,Current,2024-09-13,BR0001,22681.8,Active
ACC003035,CUST02938,Current,2026-04-09,BR0031,32376.79,Active
ACC003036,CUST03270,Salary,2021-09-26,BR0039,73326.94,Inactive
ACC003037,CUST00342,Salary,2021-07-28,BR0038,143244.27,Active
ACC003038,CUST00684,Salary,2026-07-31,BR0033,2117.68,Inactive
ACC003039,CUST04788,Salary,2019-11-03,BR0022,4543.58,Active
ACC003040,CUST02127,Savings,2023-05-04,BR0003,106014.69,Active
ACC003041,CUST03187,Current,2023-10-05,BR0041,15799.49,Active
ACC003042,CUST03535,Savings,2021-12-18,BR0015,9837.29,Active
ACC003043,CUST04032,Salary,2022-06-10,BR0033,4890.29,Active
ACC003044,CUST03628,Salary,2023-12-23,BR0025,11316.08,Active
ACC003045,CUST01947,Savings,2022-03-16,BR0014,4093.51,Active
ACC003046,CUST00430,Current,2023-11-22,BR0042,270848.02,Active
ACC003047,CUST01131,Salary,2025-10-23,BR0002,21441.35,Active
ACC003048,CUST00801,Salary,2023-02-03,BR0013,20546.78,Active
ACC003049,CUST00075,Current,2020-02-01,BR0031,44609.05,Active
ACC003050,CUST02270,Salary,2024-09-06,BR0049,69899.53,Active
ACC003051,CUST00653,Salary,2022-03-16,BR0040,68532.67,Active
ACC003052,CUST04170,Savings,2026-06-20,BR0014,79885.24,Active
ACC003053,CUST02101,Salary,2021-11-03,BR0038,10331.84,Active
ACC003054,CUST02644,Salary,2020-07-21,BR0016,15406.73,Active
ACC003055,CUST04666,Current,2020-11-27,BR0020,55427.88,Active
ACC003056,CUST01000,Current,2024-05-15,BR0030,11697.53,Active
ACC003057,CUST00392,Current,2021-07-20,BR0015,21891.9,Active
ACC003058,CUST01050,Salary,2026-04-25,BR0016,35543.64,Active
ACC003059,CUST00762,Salary,2021-07-06,BR0027,56512.78,Active
ACC003060,CUST00462,Salary,2021-10-06,BR0022,2609.16,Active
ACC003061,CUST01033,Salary,2023-08-07,BR0047,51932.22,Active
ACC003062,CUST00065,Salary,2020-12-14,BR0017,16639.44,Active
ACC003063,CUST04236,Current,2020-06-27,BR0041,51480.03,Active
ACC003064,CUST03391,Current,2025-07-31,BR0025,55955.84,Active
ACC003065,CUST01223,Salary,2024-04-05,BR0011,151675.41,Active
ACC003066,CUST04382,Salary,2023-12-14,BR0012,111763.95,Active
ACC003067,CUST01302,Salary,2022-09-26,BR0011,110844.77,Active
ACC003068,CUST00014,Savings,2023-02-28,BR0034,124542.76,Active
ACC003069,CUST02011,Current,2025-12-18,BR0014,31246.25,Active
ACC003070,CUST04178,Salary,2023-01-19,BR0022,22893.82,Active
ACC003071,CUST02442,Salary,2023-03-20,BR0028,62779.29,Active
ACC003072,CUST03355,Salary,2024-06-20,BR0032,53023.85,Active
ACC003073,CUST03271,Current,2022-06-20,BR0021,15201.06,Active
ACC003074,CUST01793,Current,2022-03-12,BR0018,35803.04,Active
ACC003075,CUST04707,Current,2020-05-04,BR0037,21118.07,Active
ACC003076,CUST01201,Savings,2021-09-17,BR0015,7905.24,Active
ACC003077,CUST01644,Savings,2021-01-11,BR0031,103626.97,Active
ACC003078,CUST02824,Salary,2024-12-12,BR0046,23534.89,Active
ACC003079,CUST01300,Salary,2023-09-28,BR0045,257416.3,Active
ACC003080,CUST02250,Salary,2025-04-15,BR0046,3131.94,Active
ACC003081,CUST02265,Savings,2020-03-19,BR0044,11292.18,Active
ACC003082,CUST02385,Salary,2026-03-29,BR0025,22906.28,Active
ACC003083,CUST01282,Current,2022-04-27,BR0029,86237.23,Active
ACC003084,CUST00986,Salary,2020-02-18,BR0042,35573.75,Active
ACC003085,CUST04039,Current,2023-05-10,BR0017,31970.45,Active
ACC003086,CUST02198,Salary,2023-02-07,BR0027,5694.66,Active
ACC003087,CUST02608,Savings,2026-08-01,BR0050,5495.42,Active
ACC003088,CUST03571,Current,2023-04-29,BR0008,32435.4,Active
ACC003089,CUST03610,Salary,2020-12-16,BR0039,4285.84,Active
ACC003090,CUST00066,Savings,2023-03-04,BR0037,11634.69,Inactive
ACC003091,CUST02876,Salary,2023-09-04,BR0033,40179.04,Active
ACC003092,CUST00500,Savings,2019-11-29,BR0026,6776.47,Active
ACC003093,CUST00309,Savings,2022-06-28,BR0049,151210.34,Active
ACC003094,CUST04716,Current,2022-10-19,BR0042,95676.08,Active
ACC003095,CUST01414,Current,2020-08-27,BR0010,3341.9,Active
ACC003096,CUST02301,Salary,2022-04-08,BR0048,7195.09,Active
ACC003097,CUST04917,Savings,2021-08-27,BR0031,1418.09,Active
ACC003098,CUST04533,Savings,2023-10-15,BR0037,8611.81,Active
ACC003099,CUST02082,Current,2023-11-01,BR0042,55252.35,Active
ACC003100,CUST00679,Salary,2023-01-08,BR0033,13404.24,Inactive
ACC003101,CUST02250,Savings,2024-08-27,BR0014,38290.48,Active
ACC003102,CUST02458,Salary,2021-06-20,BR0001,3544.66,Active
ACC003103,CUST02734,Savings,2023-02-05,BR0029,57386.84,Active
ACC003104,CUST03070,Salary,2023-04-23,BR0026,11314.82,Active
ACC003105,CUST03982,Savings,2021-08-25,BR0023,22350.49,Active
ACC003106,CUST02233,Current,2022-02-01,BR0002,19703.48,Active
ACC003107,CUST04799,Savings,2021-09-19,BR0026,4789.31,Active
ACC003108,CUST03584,Current,2024-11-03,BR0018,5520.91,Active
ACC003109,CUST03301,Salary,2026-06-29,BR0045,70358.11,Active
ACC003110,CUST01115,Savings,2021-01-19,BR0041,35553.38,Active
ACC003111,CUST01690,Current,2022-07-05,BR0045,77657.15,Active
ACC003112,CUST02449,Salary,2021-01-01,BR0037,32519.33,Active
ACC003113,CUST04910,Salary,2024-09-25,BR0010,26149.59,Active
ACC003114,CUST02860,Current,2022-06-07,BR0029,2776.06,Active
ACC003115,CUST01258,Salary,2024-09-11,BR0024,15923.64,Active
ACC003116,CUST01399,Savings,2022-11-08,BR0023,21314.41,Inactive
ACC003117,CUST01782,Salary,2020-05-09,BR0016,229516.14,Active
ACC003118,CUST04073,Current,2020-07-03,BR0022,50229.01,Active
ACC003119,CUST04498,Savings,2020-05-07,BR0006,139145.22,Active
ACC003120,CUST03165,Savings,2020-05-07,BR0027,45118.39,Active
ACC003121,CUST04976,Current,2026-06-03,BR0026,9380.95,Active
ACC003122,CUST04195,Current,2025-12-03,BR0019,25350.38,Active
ACC003123,CUST00021,Current,2019-09-21,BR0036,29245.13,Active
ACC003124,CUST00184,Current,2020-12-04,BR0022,7136.75,Active
ACC003125,CUST04609,Salary,2024-03-30,BR0037,13887.37,Active
ACC003126,CUST04974,Salary,2023-04-18,BR0005,17207.14,Active
ACC003127,CUST03070,Current,2023-11-03,BR0005,151258.23,Active
ACC003128,CUST02272,Current,2020-06-07,BR0007,1813.68,Active
ACC003129,CUST04949,Savings,2026-05-26,BR0022,93618.39,Active
ACC003130,CUST00822,Current,2026-07-10,BR0018,7157.0,Active
ACC003131,CUST01457,Salary,2025-07-31,BR0049,4245.03,Active
ACC003132,CUST02004,Salary,2025-02-28,BR0050,90756.06,Active
ACC003133,CUST04673,Current,2020-12-09,BR0018,53012.22,Active
ACC003134,CUST03559,Current,2020-02-01,BR0025,99252.51,Active
ACC003135,CUST04771,Savings,2019-09-01,BR0031,57574.92,Active
ACC003136,CUST02672,Current,2023-08-28,BR0047,260879.53,Active
ACC003137,CUST01723,Salary,2021-02-27,BR0020,43065.12,Active
ACC003138,CUST03539,Salary,2019-12-05,BR0031,18255.6,Active
ACC003139,CUST00835,Current,2020-10-13,BR0027,33240.08,Active
ACC003140,CUST01432,Savings,2022-02-16,BR0047,97945.15,Active
ACC003141,CUST04770,Current,2022-10-08,BR0050,8645.11,Active
ACC003142,CUST00441,Current,2025-06-03,BR0026,10074.21,Inactive
ACC003143,CUST01975,Current,2025-06-25,BR0008,15203.0,Active
ACC003144,CUST02949,Salary,2025-08-08,BR0030,1762.52,Active
ACC003145,CUST00418,Salary,2022-09-08,BR0004,25995.9,Active
ACC003146,CUST02729,Salary,2025-04-25,BR0017,2290.78,Active
ACC003147,CUST01874,Current,2024-07-07,BR0040,23474.53,Inactive
ACC003148,CUST01970,Salary,2020-05-23,BR0005,62214.77,Active
ACC003149,CUST02150,Salary,2019-12-29,BR0035,12428.51,Active
ACC003150,CUST01417,Current,2021-01-20,BR0024,164808.43,Active
ACC003151,CUST04100,Current,2022-04-14,BR0026,3817.68,Active
ACC003152,CUST01829,Current,2022-06-16,BR0018,91997.14,Active
ACC003153,CUST03997,Current,2020-07-01,BR0007,49521.61,Active
ACC003154,CUST02694,Salary,2019-12-24,BR0024,2809.5,Active
ACC003155,CUST02573,Savings,2024-08-09,BR0016,569750.12,Active
ACC003156,CUST04395,Current,2020-05-07,BR0024,20404.4,Active
ACC003157,CUST00145,Salary,2019-12-26,BR0048,7684.95,Active
ACC003158,CUST02819,Current,2024-11-15,BR0048,4070.4,Active
ACC003159,CUST03997,Current,2019-08-26,BR0033,16915.38,Active
ACC003160,CUST03349,Current,2026-08-21,BR0003,18903.68,Active
ACC003161,CUST04350,Current,2021-04-14,BR0041,24913.74,Active
ACC003162,CUST01585,Current,2026-05-14,BR0011,15408.04,Active
ACC003163,CUST02474,Current,2021-02-03,BR0001,47092.56,Active
ACC003164,CUST03810,Savings,2022-12-22,BR0017,13833.44,Active
ACC003165,CUST04858,Current,2023-10-27,BR0041,2160.39,Active
ACC003166,CUST02085,Salary,2020-07-25,BR0032,18412.15,Active
ACC003167,CUST04008,Salary,2021-12-03,BR0045,1285.66,Active
ACC003168,CUST02383,Savings,2024-09-11,BR0036,33675.46,Active
ACC003169,CUST02617,Salary,2022-02-16,BR0022,6801.1,Blocked
ACC003170,CUST04246,Salary,2024-11-19,BR0014,26796.66,Active
ACC003171,CUST02322,Current,2024-02-15,BR0046,106605.46,Active
ACC003172,CUST00304,Savings,2020-04-04,BR0030,7055.07,Active
ACC003173,CUST04985,Current,2024-11-10,BR0007,78708.58,Active
ACC003174,CUST03770,Current,2022-01-25,BR0040,13094.3,Active
ACC003175,CUST00323,Savings,2020-10-29,BR0029,180562.77,Active
ACC003176,CUST03140,Current,2020-03-14,BR0037,14211.64,Active
ACC003177,CUST02210,Salary,2023-08-01,BR0003,8033.76,Active
ACC003178,CUST03543,Salary,2024-10-21,BR0039,50246.0,Active
ACC003179,CUST04334,Current,2021-11-10,BR0021,13056.64,Active
ACC003180,CUST03260,Salary,2020-12-27,BR0010,8024.55,Active
ACC003181,CUST02992,Salary,2025-02-14,BR0050,12414.15,Active
ACC003182,CUST04503,Salary,2026-04-02,BR0028,20878.44,Active
ACC003183,CUST02048,Current,2025-08-08,BR0013,110262.17,Active
ACC003184,CUST03988,Savings,2024-01-11,BR0024,2162.66,Active
ACC003185,CUST02917,Salary,2020-06-19,BR0034,22645.06,Active
ACC003186,CUST00373,Current,2023-11-15,BR0004,46624.63,Active
ACC003187,CUST01089,Salary,2024-10-22,BR0035,27781.85,Active
ACC003188,CUST00700,Savings,2021-07-21,BR0015,106068.27,Active
ACC003189,CUST00873,Savings,2025-07-05,BR0040,20146.49,Active
ACC003190,CUST02230,Savings,2022-01-23,BR0004,17650.83,Active
ACC003191,CUST02539,Savings,2019-12-03,BR0032,44837.29,Active
ACC003192,CUST01858,Current,2022-12-30,BR0026,24814.33,Active
ACC003193,CUST01844,Current,2022-07-13,BR0031,13787.39,Active
ACC003194,CUST04652,Current,2025-04-22,BR0029,40919.94,Active
ACC003195,CUST00513,Salary,2021-01-12,BR0018,10066.48,Active
ACC003196,CUST00184,Savings,2025-07-24,BR0046,10578.59,Active
ACC003197,CUST00091,Salary,2023-09-02,BR0004,11689.04,Active
ACC003198,CUST01871,Current,2026-07-17,BR0050,111712.4,Active
ACC003199,CUST02989,Salary,2023-07-01,BR0010,461.64,Active
ACC003200,CUST00207,Salary,2022-09-13,BR0012,35408.9,Inactive
ACC003201,CUST02808,Savings,2023-12-24,BR0043,22951.22,Active
ACC003202,CUST03858,Salary,2022-04-03,BR0017,2930.58,Active
ACC003203,CUST00560,Savings,2022-02-23,BR0033,31941.84,Active
ACC003204,CUST04286,Current,2025-03-17,BR0028,38983.84,Active
ACC003205,CUST00850,Savings,2025-08-26,BR0009,44692.77,Active
ACC003206,CUST01607,Savings,2026-07-30,BR0005,913.98,Active
ACC003207,CUST01364,Current,2023-01-23,BR0011,113512.39,Active
ACC003208,CUST00677,Savings,2023-03-16,BR0038,9088.05,Active
ACC003209,CUST04478,Salary,2026-07-07,BR0010,50205.57,Active
ACC003210,CUST02508,Current,2021-08-25,BR0049,53599.15,Active
ACC003211,CUST03699,Current,2026-05-28,BR0041,7692.21,Active
ACC003212,CUST03093,Current,2022-04-13,BR0045,48657.05,Active
ACC003213,CUST03071,Salary,2025-04-25,BR0021,13868.95,Active
ACC003214,CUST00626,Savings,2022-06-05,BR0034,1834.17,Active
ACC003215,CUST04361,Salary,2021-06-10,BR0049,89437.05,Active
ACC003216,CUST02807,Savings,2021-09-11,BR0014,8690.15,Active
ACC003217,CUST03688,Savings,2023-07-29,BR0033,7899.92,Inactive
ACC003218,CUST02770,Savings,2020-11-30,BR0004,13579.56,Active
ACC003219,CUST04423,Savings,2025-08-18,BR0045,30536.69,Active
ACC003220,CUST03642,Salary,2020-12-20,BR0028,20563.55,Active
ACC003221,CUST00817,Salary,2019-12-18,BR0050,42517.89,Active
ACC003222,CUST04069,Savings,2020-04-28,BR0017,4414.34,Active
ACC003223,CUST01103,Savings,2020-02-24,BR0002,9037.49,Inactive
ACC003224,CUST02139,Salary,2024-08-24,BR0034,19164.28,Active
ACC003225,CUST01991,Current,2020-08-25,BR0018,214800.45,Inactive
ACC003226,CUST00799,Savings,2020-11-26,BR0012,19214.59,Active
ACC003227,CUST04438,Savings,2020-07-25,BR0025,81005.05,Active
ACC003228,CUST00014,Salary,2023-06-20,BR0031,23069.49,Active
ACC003229,CUST03235,Current,2020-09-20,BR0030,12327.77,Active
ACC003230,CUST00379,Salary,2020-12-01,BR0037,16381.87,Active
ACC003231,CUST03456,Salary,2025-10-18,BR0043,17995.85,Active
ACC003232,CUST00889,Salary,2020-04-10,BR0016,45450.31,Active
ACC003233,CUST03091,Savings,2022-01-19,BR0048,114637.87,Active
ACC003234,CUST00022,Current,2026-03-15,BR0027,33915.15,Active
ACC003235,CUST00539,Salary,2022-06-24,BR0027,91536.51,Active
ACC003236,CUST00769,Current,2025-07-01,BR0010,6920.56,Active
ACC003237,CUST04470,Salary,2022-05-16,BR0034,13392.41,Active
ACC003238,CUST00405,Salary,2024-07-29,BR0020,9235.75,Active
ACC003239,CUST03195,Salary,2021-09-07,BR0015,32123.19,Active
ACC003240,CUST01326,Current,2025-10-05,BR0020,14317.67,Active
ACC003241,CUST03282,Current,2023-09-30,BR0040,52877.2,Active
ACC003242,CUST02446,Savings,2023-05-09,BR0038,7206.93,Active
ACC003243,CUST03288,Savings,2023-02-19,BR0021,23193.73,Active
ACC003244,CUST01890,Salary,2020-09-09,BR0044,50223.06,Active
ACC003245,CUST02050,Salary,2025-02-16,BR0003,1847.59,Inactive
ACC003246,CUST03986,Salary,2025-05-02,BR0001,280957.18,Active
ACC003247,CUST01071,Current,2025-05-12,BR0043,15681.2,Blocked
ACC003248,CUST04884,Current,2024-05-06,BR0044,1939.05,Active
ACC003249,CUST04525,Savings,2025-11-08,BR0048,26627.84,Active
ACC003250,CUST04577,Salary,2024-08-24,BR0007,22928.41,Active
ACC003251,CUST04464,Savings,2022-03-22,BR0038,19964.81,Active
ACC003252,CUST00089,Current,2025-09-06,BR0018,72361.48,Active
ACC003253,CUST02721,Savings,2021-06-07,BR0005,54010.51,Active
ACC003254,CUST03261,Salary,2023-09-04,BR0009,31490.82,Active
ACC003255,CUST02793,Savings,2025-03-25,BR0026,37804.63,Active
ACC003256,CUST01152,Savings,2019-12-09,BR0008,19433.81,Active
ACC003257,CUST00206,Salary,2022-09-30,BR0046,185458.98,Active
ACC003258,CUST03006,Current,2020-12-24,BR0033,3732.99,Active
ACC003259,CUST04944,Savings,2022-12-22,BR0013,26045.02,Active
ACC003260,CUST03016,Salary,2021-04-11,BR0015,23814.02,Active
ACC003261,CUST02442,Savings,2022-08-02,BR0044,58450.56,Active
ACC003262,CUST00678,Savings,2020-03-18,BR0027,8001.43,Active
ACC003263,CUST01961,Current,2020-01-24,BR0006,2717.84,Active
ACC003264,CUST02770,Current,2019-12-01,BR0025,26587.26,Active
ACC003265,CUST02828,Savings,2026-06-26,BR0002,30868.04,Active
ACC003266,CUST00668,Current,2021-10-17,BR0004,131599.6,Active
ACC003267,CUST00725,Savings,2022-12-18,BR0035,4796.13,Active
ACC003268,CUST00711,Salary,2021-03-27,BR0022,88047.57,Active
ACC003269,CUST04776,Salary,2026-07-24,BR0031,377338.23,Active
ACC003270,CUST00098,Savings,2023-11-19,BR0022,13998.17,Active
ACC003271,CUST04939,Current,2023-08-05,BR0007,4679.14,Active
ACC003272,CUST04039,Savings,2025-04-01,BR0032,13516.02,Active
ACC003273,CUST01575,Savings,2023-01-11,BR0023,22399.77,Active
ACC003274,CUST03702,Savings,2026-04-25,BR0037,43327.61,Active
ACC003275,CUST01062,Current,2025-09-06,BR0045,10832.72,Active
ACC003276,CUST02704,Savings,2022-05-27,BR0026,142377.64,Active
ACC003277,CUST01900,Salary,2023-06-22,BR0041,5782.33,Active
ACC003278,CUST02628,Savings,2020-10-11,BR0016,2732.45,Active
ACC003279,CUST04577,Current,2026-08-03,BR0008,83120.99,Active
ACC003280,CUST03716,Current,2022-06-06,BR0030,1437.2,Active
ACC003281,CUST03569,Savings,2025-12-27,BR0001,17240.98,Active
ACC003282,CUST01839,Current,2025-08-31,BR0021,928399.44,Inactive
ACC003283,CUST04810,Salary,2023-03-30,BR0030,21710.42,Active
ACC003284,CUST01911,Savings,2025-04-01,BR0041,5739.22,Active
ACC003285,CUST01937,Savings,2022-04-30,BR0015,20560.42,Active
ACC003286,CUST02165,Salary,2026-01-15,BR0027,20723.82,Active
ACC003287,CUST03697,Current,2024-06-20,BR0049,26709.64,Blocked
ACC003288,CUST02163,Current,2025-08-08,BR0008,48762.44,Active
ACC003289,CUST02476,Salary,2021-03-19,BR0018,6330.07,Active
ACC003290,CUST00354,Salary,2019-09-18,BR0020,166884.57,Active
ACC003291,CUST03595,Salary,2026-04-24,BR0014,29558.81,Active
ACC003292,CUST04436,Savings,2021-01-17,BR0023,52688.52,Active
ACC003293,CUST02793,Current,2021-10-12,BR0011,10365.32,Active
ACC003294,CUST03728,Salary,2023-03-09,BR0050,103121.02,Active
ACC003295,CUST02949,Salary,2020-06-10,BR0046,16180.1,Active
ACC003296,CUST03911,Current,2023-10-16,BR0008,30732.1,Active
ACC003297,CUST00420,Current,2022-06-30,BR0037,7188.75,Active
ACC003298,CUST02513,Current,2020-11-28,BR0024,6658.72,Active
ACC003299,CUST02877,Current,2020-01-03,BR0022,50304.33,Active
ACC003300,CUST04193,Salary,2020-11-04,BR0030,12934.74,Active
ACC003301,CUST03174,Salary,2021-09-09,BR0037,7906.28,Active
ACC003302,CUST04153,Current,2024-01-05,BR0018,10180.0,Inactive
ACC003303,CUST00203,Savings,2024-10-14,BR0038,50957.32,Active
ACC003304,CUST04158,Current,2023-11-12,BR0044,10354.27,Active
ACC003305,CUST02858,Salary,2022-01-05,BR0027,19126.19,Active
ACC003306,CUST03555,Current,2021-05-15,BR0047,22427.28,Active
ACC003307,CUST04895,Savings,2025-10-12,BR0042,2206.54,Active
ACC003308,CUST03341,Savings,2021-03-08,BR0014,3769.31,Active
ACC003309,CUST03357,Salary,2023-03-16,BR0031,32975.94,Active
ACC003310,CUST03628,Current,2019-12-23,BR0030,9095.77,Active
ACC003311,CUST03069,Current,2026-03-16,BR0003,78281.76,Active
ACC003312,CUST01681,Salary,2019-09-23,BR0037,70274.8,Active
ACC003313,CUST03329,Savings,2025-01-08,BR0025,52208.59,Active
ACC003314,CUST03838,Salary,2022-09-19,BR0012,195580.27,Active
ACC003315,CUST03638,Savings,2025-09-13,BR0043,19936.21,Active
ACC003316,CUST00452,Current,2022-07-26,BR0049,47985.7,Active
ACC003317,CUST02930,Savings,2026-06-16,BR0009,10924.01,Active
ACC003318,CUST03437,Savings,2024-11-17,BR0012,417835.84,Active
ACC003319,CUST00267,Current,2022-10-27,BR0035,238079.61,Inactive
ACC003320,CUST01376,Current,2022-07-08,BR0013,22342.74,Active
ACC003321,CUST01578,Salary,2019-09-03,BR0050,35028.02,Active
ACC003322,CUST01173,Savings,2020-07-15,BR0040,112550.48,Active
ACC003323,CUST01883,Current,2023-10-04,BR0018,18461.31,Active
ACC003324,CUST03287,Salary,2026-03-19,BR0002,10017.12,Active
ACC003325,CUST03096,Salary,2023-11-29,BR0017,62867.69,Active
ACC003326,CUST00019,Current,2021-05-13,BR0040,24200.46,Active
ACC003327,CUST01070,Savings,2021-06-11,BR0022,27435.51,Active
ACC003328,CUST03210,Current,2020-11-27,BR0050,8093.97,Active
ACC003329,CUST02503,Savings,2022-06-24,BR0009,2803.98,Active
ACC003330,CUST01987,Current,2025-06-08,BR0046,29242.28,Active
ACC003331,CUST00271,Current,2025-04-02,BR0017,65248.25,Active
ACC003332,CUST04553,Current,2025-11-30,BR0019,16798.28,Active
ACC003333,CUST02791,Savings,2025-12-23,BR0007,123465.3,Active
ACC003334,CUST04741,Salary,2023-12-11,BR0049,9464.47,Active
ACC003335,CUST04263,Savings,2021-12-22,BR0017,6212.72,Active
ACC003336,CUST02868,Current,2024-03-01,BR0010,20319.24,Active
ACC003337,CUST00053,Current,2022-12-21,BR0016,19948.09,Inactive
ACC003338,CUST03361,Current,2024-02-23,BR0009,55490.24,Active
ACC003339,CUST00245,Current,2024-09-02,BR0036,8691.01,Active
ACC003340,CUST03476,Salary,2024-11-09,BR0034,113744.85,Active
ACC003341,CUST03659,Salary,2024-11-09,BR0026,233351.31,Active
ACC003342,CUST01479,Savings,2021-04-28,BR0015,21015.74,Active
ACC003343,CUST01066,Savings,2023-05-08,BR0008,98681.47,Active
ACC003344,CUST00616,Current,2026-03-13,BR0003,6199.37,Active
ACC003345,CUST00763,Salary,2025-11-13,BR0046,80038.72,Active
ACC003346,CUST04590,Current,2026-06-16,BR0027,77399.2,Active
ACC003347,CUST04849,Salary,2019-12-26,BR0043,62076.62,Active
ACC003348,CUST03867,Salary,2023-07-09,BR0034,21618.92,Active
ACC003349,CUST01307,Salary,2025-10-07,BR0032,635.81,Active
ACC003350,CUST00625,Current,2024-09-04,BR0011,10197.8,Active
ACC003351,CUST04649,Current,2024-04-20,BR0027,10393.14,Active
ACC003352,CUST00927,Current,2022-02-12,BR0043,6809.64,Active
ACC003353,CUST02538,Current,2024-03-25,BR0008,25506.58,Active
ACC003354,CUST01921,Savings,2026-01-29,BR0049,13322.96,Active
ACC003355,CUST04561,Salary,2023-07-14,BR0001,8188.33,Active
ACC003356,CUST00159,Current,2020-01-11,BR0006,6182.26,Active
ACC003357,CUST01465,Salary,2022-01-25,BR0032,9333.68,Active
ACC003358,CUST00650,Savings,2022-06-24,BR0002,84609.26,Active
ACC003359,CUST01305,Salary,2019-10-20,BR0046,9964.36,Active
ACC003360,CUST00030,Savings,2023-02-11,BR0047,11873.61,Active
ACC003361,CUST02957,Current,2024-08-29,BR0024,12733.13,Inactive
ACC003362,CUST00548,Current,2024-12-25,BR0018,33083.58,Active
ACC003363,CUST01127,Salary,2026-05-21,BR0045,38082.09,Active
ACC003364,CUST02205,Current,2020-03-08,BR0027,570.44,Active
ACC003365,CUST03822,Current,2023-09-08,BR0042,75053.93,Active
ACC003366,CUST00801,Current,2023-03-14,BR0011,123456.19,Active
ACC003367,CUST04679,Current,2023-08-05,BR0017,6246.5,Active
ACC003368,CUST00417,Savings,2024-10-29,BR0047,6858.49,Active
ACC003369,CUST03943,Salary,2024-07-06,BR0050,12831.98,Active
ACC003370,CUST04448,Savings,2021-08-12,BR0013,8891.0,Active
ACC003371,CUST03052,Salary,2022-05-01,BR0032,28816.75,Active
ACC003372,CUST01949,Salary,2024-09-03,BR0036,2130.62,Active
ACC003373,CUST04382,Salary,2021-07-18,BR0042,5758.81,Active
ACC003374,CUST00402,Savings,2023-06-21,BR0017,139669.84,Active
ACC003375,CUST04870,Savings,2021-11-25,BR0015,7231.02,Active
ACC003376,CUST03977,Savings,2022-03-15,BR0018,97940.35,Active
ACC003377,CUST04355,Current,2025-03-12,BR0033,33738.87,Active
ACC003378,CUST03771,Savings,2019-12-24,BR0007,2512.11,Active
ACC003379,CUST00876,Salary,2026-08-06,BR0028,47211.61,Active
ACC003380,CUST03960,Salary,2021-08-07,BR0009,19125.91,Active
ACC003381,CUST01058,Current,2025-05-02,BR0005,12751.95,Active
ACC003382,CUST00379,Savings,2024-07-30,BR0036,29553.24,Active
ACC003383,CUST02891,Savings,2021-10-23,BR0016,38931.55,Active
ACC003384,CUST01224,Salary,2023-01-03,BR0029,51488.32,Active
ACC003385,CUST02201,Salary,2021-11-27,BR0042,90572.27,Active
ACC003386,CUST03905,Salary,2019-09-08,BR0022,35945.64,Active
ACC003387,CUST04862,Savings,2024-02-29,BR0022,4226.96,Active
ACC003388,CUST03048,Current,2021-08-07,BR0008,12476.79,Active
ACC003389,CUST01729,Salary,2019-12-29,BR0042,752877.64,Active
ACC003390,CUST02314,Salary,2021-07-15,BR0011,52543.11,Inactive
ACC003391,CUST03823,Current,2026-08-21,BR0030,378187.26,Active
ACC003392,CUST00907,Current,2023-06-21,BR0012,117538.46,Active
ACC003393,CUST03832,Savings,2021-09-06,BR0038,29441.56,Active
ACC003394,CUST03158,Savings,2023-01-10,BR0023,31624.53,Active
ACC003395,CUST04237,Salary,2019-09-01,BR0016,21080.5,Active
ACC003396,CUST01457,Current,2023-04-22,BR0042,2737.05,Active
ACC003397,CUST03849,Salary,2020-01-21,BR0029,22508.69,Active
ACC003398,CUST03558,Salary,2020-04-18,BR0030,94165.53,Active
ACC003399,CUST02113,Current,2026-06-22,BR0013,10726.06,Active
ACC003400,CUST01619,Salary,2026-06-25,BR0022,36110.67,Active
ACC003401,CUST03789,Salary,2021-12-23,BR0032,61200.42,Active
ACC003402,CUST03084,Current,2024-03-14,BR0031,7393.7,Active
ACC003403,CUST03327,Salary,2026-07-30,BR0020,12815.83,Active
ACC003404,CUST04248,Salary,2024-04-19,BR0042,6493.17,Active
ACC003405,CUST01284,Salary,2023-03-12,BR0037,8212.41,Active
ACC003406,CUST01855,Current,2019-10-15,BR0035,4697.91,Active
ACC003407,CUST02432,Savings,2023-12-01,BR0019,7476.06,Active
ACC003408,CUST03431,Savings,2025-11-18,BR0041,120975.92,Active
ACC003409,CUST00409,Salary,2026-05-29,BR0019,7342.45,Active
ACC003410,CUST00540,Current,2026-03-04,BR0045,25635.95,Active
ACC003411,CUST01869,Current,2025-02-03,BR0027,12046.84,Active
ACC003412,CUST01375,Current,2026-05-09,BR0025,90638.93,Active
ACC003413,CUST01134,Savings,2022-04-03,BR0024,106233.5,Active
ACC003414,CUST01260,Savings,2026-03-10,BR0015,62123.77,Active
ACC003415,CUST04912,Savings,2024-10-02,BR0004,31804.45,Active
ACC003416,CUST00693,Salary,2025-04-16,BR0018,16692.73,Active
ACC003417,CUST00481,Savings,2020-02-01,BR0044,5269.81,Active
ACC003418,CUST03824,Savings,2023-11-15,BR0007,226893.19,Inactive
ACC003419,CUST00932,Current,2024-08-01,BR0012,8851.94,Active
ACC003420,CUST03245,Current,2021-06-19,BR0005,48843.45,Active
